QuestionID,カテゴリ番号,うわさの内容,interest_データ数,interest_平均値,interest_SD,AOI_データ数,AOI_平均値,AOI_SD,privacy_データ数,privacy_平均値,privacy_SD,polarity_データ数,polarity_平均値,polarity_SD
8.0,24,Aさんはカレー作りにハマっている,48,4.458333333333333,1.610581147041549,48,2.8125,0.9818837735092942,48,2.625,1.6583123951777,48,5.979166666666667,0.8118689584371107
8.0,25,Aさんは海釣りに興じたことがある,48,4.145833333333333,1.7009332023525345,48,3.4583333333333335,1.3201923350097287,48,2.625,1.5659270926752842,48,5.458333333333333,0.8981857205792585
8.0,26,Aさんは体を動かすこととしてバスケットボールが好き,47,3.851063829787234,1.7317837424516367,48,3.1458333333333335,1.352532429049746,47,2.4468085106382977,1.515263080017831,47,6.127659574468085,0.7694442171660334
8.0,27,Aさんは写真コンテストで優勝した,48,5.458333333333333,1.7978513574670458,48,6.0,1.1850127928207932,48,3.2291666666666665,1.9486993298131408,48,6.5625,0.6812457300276098
8.0,28,Aさんは公園でヨガをしている,48,3.875,1.7212687057652587,48,4.666666666666667,1.5619591262439418,48,3.5,1.637330468729446,48,5.4375,0.9654951325945822
8.0,29,Aさんはいつも本を読んでいる,48,3.9583333333333335,1.7130082203890813,48,2.7291666666666665,1.332723708151657,48,2.5833333333333335,1.350072233423454,48,5.104166666666667,1.096213664010406
8.0,30,Aさんは先週、草むしりをサボった,48,2.4583333333333335,1.486940788263412,48,3.3541666666666665,1.1758126810818583,48,3.9791666666666665,1.6565740516658112,48,2.5833333333333335,0.6789645850863051
8.0,31,Aさんは映画館で一人映画を観ていたところを見られた,48,3.3333333333333335,1.6416563163442304,48,4.125,1.3148092653519443,48,4.5,1.5158734579197342,48,3.4375,1.1652093228074718
8.0,32,Aさんはコーヒーを飲むと眠れなくなる,48,2.7916666666666665,1.398454060334214,48,1.9375,0.8355467059789897,48,2.4791666666666665,1.458497964364962,48,2.9583333333333335,1.0097046826172942
8.0,33,Aさんはタスクは大抵、ギリギリになってから始める,48,3.1458333333333335,1.557269614576188,48,3.1041666666666665,1.1712801386178149,48,4.1875,1.4240525032156974,48,2.6666666666666665,0.8077637460938351
8.0,34,Aさんは海外の映画を月に数回観ている,48,4.270833333333333,1.7833697881870822,48,2.8958333333333335,1.2418171882680695,48,2.7708333333333335,1.4909597556298433,48,5.416666666666667,0.9186792863702078
8.0,35,Aさんはバイトをしていた,48,3.3958333333333335,1.646913080595166,48,1.6458333333333333,0.9562689760783464,48,2.5,1.2203940765702117,48,4.916666666666667,0.9415544714433866
8.0,36,Aさんは節税している,48,4.208333333333333,1.8675086753432417,48,3.2083333333333335,1.2369890233836482,48,4.708333333333333,1.5839397868059728,48,4.6875,1.0945950383006222
8.0,37,Aさんはスポーツジムに通っている,48,3.7708333333333335,1.7164979604493997,48,2.6666666666666665,1.058568550395545,48,2.5833333333333335,1.6089289860865532,48,5.770833333333333,0.8052905735207749
8.0,38,Aさんはフランスに旅行した,48,5.458333333333333,1.7005422581139245,48,4.5,1.4142135623730951,48,3.4166666666666665,2.0088456866837237,48,6.020833333333333,0.9106832444001624
8.0,39,Aさんはバイトを始めている,48,3.9375,1.642601076911963,48,2.375,1.2820362792357305,48,3.1041666666666665,1.741112182257557,48,5.208333333333333,0.9215697369932694
8.0,40,Aさんは古本市でレコードを探している,48,3.8958333333333335,1.741112182257557,48,4.645833333333333,1.604376770803864,48,3.0625,1.7308987949322376,48,5.25,0.9565007145952775
8.0,41,Aさんは高級車を手放した,48,4.8125,1.8060919370581285,48,5.0625,1.327391458879551,48,5.1875,1.5389447890778236,48,2.6666666666666665,1.1361250555480114
8.0,42,Aさんは自宅でギターの練習に励んでいる,48,4.166666666666667,1.6800878058783097,48,3.625,1.423585524189134,48,3.1875,1.7092520449575275,48,5.729166666666667,0.7067932778321059
8.0,43,Aさんはコーヒーを飲みながら本を読むのが好き,48,3.3958333333333335,1.697803127866393,48,2.0416666666666665,0.9666422105001248,48,2.3958333333333335,1.5538501712230588,48,5.6875,0.8544315019294184
8.0,44,Aさんは昨日、野球の試合に行った,48,4.145833333333333,1.7743993090061265,48,3.0208333333333335,1.3913040466966986,48,2.7708333333333335,1.5742554245877547,48,5.708333333333333,0.8741764107793804
8.0,45,Aさんは昼間、映画を観ている,48,3.9583333333333335,1.6497367079851735,48,2.9791666666666665,1.061704437240769,48,3.125,1.7088630038588368,48,5.145833333333333,0.9673298043349077
8.0,46,Aさんはコンサートに足を運んだ,48,4.479166666666667,1.6109939225334513,48,2.8333333333333335,1.3421693036708564,48,2.6458333333333335,1.5910599081133534,48,5.958333333333333,0.6828704538472788
8.0,47,Aさんは複数の本を読み終えた,48,3.9375,1.8031444166328006,48,2.6041666666666665,1.3166621779257357,48,2.7708333333333335,1.678900138113898,48,5.645833333333333,0.8626920589946812
9.0,1,Aさんはロッククライミングに挑戦している,48,4.729166666666667,1.3797869606347164,48,5.0,1.1850127928207932,48,2.625,1.4085604542196581,48,6.020833333333333,0.6354620812743973
9.0,2,Aさんは子供の頃からサッカーをやっている,48,4.041666666666667,1.556842594884989,48,2.5833333333333335,0.941554471443387,48,2.1041666666666665,1.1712801386178149,48,5.833333333333333,0.8588298157855663
9.0,3,Aさんは大阪で育った,48,4.333333333333333,1.6416563163442304,48,3.0416666666666665,1.3201923350097284,48,2.8125,1.5798767794666368,48,4.791666666666667,0.944374910526114
9.0,4,Aさんは最近、ゴルフの練習にハマっている,48,3.9791666666666665,1.391304046696699,48,2.8958333333333335,1.1154539832070538,48,2.4166666666666665,1.1267224796280986,48,5.916666666666667,0.7389853116132564
9.0,5,Aさんは料理をしたことがない,48,3.6875,1.5865961156017474,48,4.541666666666667,1.428558763874966,48,4.25,1.6308201826336055,48,2.75,0.933991662453105
9.0,6,Aさんは期限ギリギリで作業を終えることが多い,48,2.9583333333333335,1.4580420175093354,48,2.8541666666666665,0.898925678733523,48,4.208333333333333,1.556842594884989,48,2.4583333333333335,0.7425755447874054
9.0,7,Aさんは最近、瞑想にハマっている,48,3.5416666666666665,1.4869407882634122,48,4.541666666666667,1.367686870554267,48,3.9375,1.642601076911963,48,5.083333333333333,1.0883001254803597
9.0,8,Aさんは1mを超えるサーフボードを持っている,48,3.6875,1.6263292435760475,48,5.145833333333333,1.2026492623483171,48,3.1458333333333335,1.4730137485937118,48,4.979166666666667,0.8870122773343354
9.0,9,Aさんは一人で映画を観に行っている,48,3.9375,1.3900290828122375,48,2.5416666666666665,1.1100763503228501,48,3.7291666666666665,1.8763883748662842,48,4.5625,1.008606580408116
9.0,10,Aさんはギターのコンクールで優勝した,48,5.520833333333333,1.1106751508790238,48,5.75,1.0619131671036408,48,2.1666666666666665,1.0784806754763325,48,6.791666666666667,0.4593396431851038
9.0,11,Aさんは帰国子女だ,48,5.291666666666667,1.184264442387572,48,4.979166666666667,1.2114626878165213,48,3.5208333333333335,1.5708729560252894,48,5.125,1.1036689296990192
9.0,12,Aさんは山田涼介と付き合っている,48,5.229166666666667,2.1560363883296176,47,6.872340425531915,0.7406525112768367,47,6.638297872340425,1.1501518220178706,47,5.446808510638298,1.5152630800178313
9.0,13,Aさんは料理コンテストで賞を取った,48,5.666666666666667,1.1361250555480116,48,5.666666666666667,0.9964475909040276,48,2.4166666666666665,1.4707551010878348,48,6.6875,0.511828179281273
9.0,14,Aさんは先日、美術館に行った,48,4.083333333333333,1.568755209649172,48,2.9375,1.2446694853090818,48,2.1666666666666665,1.172981894499099,48,5.5625,0.8481832901071685
9.0,15,Aさんは仕事はいつも締切間際に手をつける,48,3.0,1.443989744762311,48,3.2083333333333335,1.2709241625487946,48,4.416666666666667,1.5956501154012874,48,2.6041666666666665,0.9836878793456956
9.0,16,Aさんは海を眺め続けて心が癒される,48,3.8958333333333335,1.4766203985515165,48,2.6666666666666665,1.0585685503955446,48,2.8125,1.770397839650257,48,5.791666666666667,1.071057010885684
9.0,17,Aさんはバンドのライブで演奏した,48,5.0,1.3368747295663836,48,4.541666666666667,1.5292653407010517,48,2.4166666666666665,1.0484706863531494,48,5.979166666666667,0.862692058994681
9.0,18,Aさんは猫に餌をやっている,48,3.9583333333333335,1.5704496352120267,48,2.3333333333333335,1.1547005383792517,48,2.5833333333333335,1.595650115401287,48,5.0625,1.1186285295995462
9.0,19,Aさんは授業が10分早く終わった,48,2.3125,1.2574247576998776,48,3.2083333333333335,1.2540713837182444,48,2.3958333333333335,1.2839364890061418,48,5.291666666666667,1.009704682617294
9.0,20,Aさんは本の読み込みに熱中,45,3.9555555555555557,1.623066059759563,45,3.088888888888889,0.9728641459446669,45,2.8444444444444446,1.6781423110575626,45,5.644444444444445,0.7120889741252193
9.0,21,Aさんはテニスを練習している,48,3.7708333333333335,1.4621404207288289,48,2.9791666666666665,1.246093185500328,48,2.3541666666666665,1.2288999289856732,48,5.875,0.7329625110148482
9.0,22,Aさんは風邪薬を飲んでいる,48,3.2083333333333335,1.4135865556642118,48,2.3333333333333335,1.172981894499099,48,3.7916666666666665,1.8213664888003247,48,2.6875,0.8544315019294184
9.0,23,Aさんはクラウドファンディングでプロジェクトを立ち上げている,48,5.291666666666667,1.2709241625487946,48,5.4375,0.9872862009332408,48,3.2083333333333335,1.7498733490137655,48,5.458333333333333,0.9215697369932695
9.0,24,Aさんは新しいレストランでランチを楽しんでいた,48,4.291666666666667,1.7619903317209247,48,2.2083333333333335,0.8494887907875884,48,2.0625,1.2446694853090818,48,6.1875,0.7338690821851225
9.0,25,Aさんは大切な音楽CDをなくした,48,3.1041666666666665,1.3874756403203152,48,3.6458333333333335,1.36037515685045,48,3.7916666666666665,1.774024554668671,48,1.9375,0.7265848415119144
9.0,26,Aさんは美味しいパンを食べている,48,4.520833333333333,1.7743993090061256,48,1.9375,0.7829635463376421,48,1.9791666666666667,1.1390474432674806,48,6.333333333333333,0.7532435771547097
9.0,27,Aさんは掃除機をコレクションしている,47,3.574468085106383,1.997222863737935,47,6.0638297872340425,1.2406915203460729,47,4.361702127659575,1.846565930431447,47,4.723404255319149,0.9487320522349927
9.0,28,Aさんは絵を描くのが苦手,48,2.8333333333333335,1.277186624483229,48,2.3541666666666665,0.8626920589946812,48,3.7083333333333335,1.6367889339143258,48,2.5625,0.8729078331109092
9.0,29,Aさんはロードバイクで100km走った,48,4.770833333333333,1.6142923267834908,48,5.395833333333333,1.1249507475428262,48,2.5416666666666665,1.254071383718245,48,5.666666666666667,0.9301871999497494
9.0,30,Aさんは記憶力を鍛えるためにクイズを解いている,48,4.1875,1.331392647936259,48,3.6041666666666665,1.1621620228590708,48,3.1041666666666665,1.6915256028946846,48,5.479166666666667,0.9450787051168006
9.0,31,Aさんは新しいカフェに行きたい,48,4.645833333333333,1.5776306410932537,48,1.875,0.7614376100788253,48,2.0625,1.535484537843819,48,5.791666666666667,0.9666422105001247
9.0,32,Aさんは写真撮影が好き,48,4.583333333333333,1.4117038646325368,48,2.4583333333333335,0.7978250577006436,48,2.4583333333333335,1.5292653407010515,48,5.75,0.8121419014464815
9.0,33,Aさんは週末はキャンプに行く予定だ,48,4.291666666666667,1.4725622962415061,48,2.9791666666666665,0.999778344228686,48,2.9791666666666665,1.6175840052944384,48,5.854166666666667,1.0103629710818456
9.0,34,Aさんはピアノの練習に励んでいる,48,4.541666666666667,1.3831560170045483,48,3.0,1.2203940765702117,48,2.7291666666666665,1.5400964785105402,48,5.8125,0.8667928167872889
9.0,35,Aさんはブログを書いている,48,4.125,1.510600838612577,48,2.9791666666666665,1.3759265092530373,48,3.75,1.7320508075688772,48,4.9375,0.9764514564526547
9.0,36,Aさんはバレーボールをよくやっていたから、バレーボールが好き,48,4.0625,1.4052523056566004,48,2.7916666666666665,1.1100763503228506,48,2.2291666666666665,1.2921956134990165,48,6.104166666666667,0.6600961675048642
9.0,37,Aさんはアウトドア活動に参加している,48,4.229166666666667,1.5192324956656649,48,2.9375,1.1560433254047038,48,2.4166666666666665,1.2688298065596444,48,5.875,0.8410985724102963
9.0,38,Aさんはギターを始めてから音楽の知識が増えた,48,4.4375,1.5004431969368393,48,3.3541666666666665,1.2797869392711734,48,2.3541666666666665,1.1758126810818583,48,6.041666666666667,0.8240618994859532
9.0,39,Aさんは友達と映画を見た,48,3.8333333333333335,1.5619591262439414,48,1.7291666666666667,0.7646326703505257,48,2.2916666666666665,1.5704496352120265,48,5.958333333333333,0.7978250577006437
9.0,40,Aさんはアメリカに留学した,48,5.5,1.0915536458196307,48,4.520833333333333,1.4290241177384004,48,3.0208333333333335,1.5086923086797726,48,5.770833333333333,0.9048235594627639
9.0,41,Aさんは彼氏がいない,48,3.7291666666666665,1.7952607033263444,48,2.4583333333333335,1.2369890233836476,48,5.25,1.577771118422333,48,2.5416666666666665,0.9443749105261138
9.0,42,Aさんはいつもコーヒーを飲んでいる,48,3.2916666666666665,1.5292653407010512,48,1.7291666666666667,0.868835937634271,48,2.0625,1.4203123719951725,48,5.020833333333333,1.0617044372407687
9.0,43,Aさんは裾を踏んでつまずいてしまった,47,2.595744680851064,1.227574038643505,47,3.297872340425532,1.3007505127395602,47,3.872340425531915,1.8605401421956889,47,2.382978723404255,0.6773731708452467
9.0,44,Aさんはスキーをしている最中に転倒して腕を骨折した,48,4.104166666666667,1.476620398551516,48,4.5625,1.303126355298035,48,4.104166666666667,1.6915256028946846,48,1.6041666666666667,0.6437781874294354
9.0,45,Aさんは音楽フェスに参加した,48,4.6875,1.5180649777251778,48,3.2291666666666665,1.4327415073733134,48,2.3958333333333335,1.2672567681066282,48,6.0,0.74376843799781
9.0,46,Aさんはカフェで作曲を楽しんでいる,48,4.770833333333333,1.4327415073733136,48,5.395833333333333,1.2503545596440613,48,3.0,1.5298449372125573,48,5.854166666666667,0.7434703941317063
9.0,47,Aさんは料理を作るのが上手じゃない,48,3.0416666666666665,1.3831560170045485,48,2.5,0.9225312080288851,48,4.291666666666667,1.8213664888003247,48,2.5,0.6841674549282352
10.0,1,Aさんはジムで運動が続かない,48,2.75,1.4217160742372863,48,2.5,1.110874679336733,48,3.625,1.6061716079057535,48,2.3333333333333335,0.7244464749279003
10.0,2,Aさんは体調がすぐれない,48,4.041666666666667,1.8330109323226047,48,2.1041666666666665,1.189306669707157,48,4.145833333333333,1.7257694347287449,48,1.6875,0.6574046326759722
10.0,3,Aさんは傘を忘れてしまった,48,2.2916666666666665,1.236989023383648,48,1.7916666666666667,0.8240618994859531,48,2.6041666666666665,1.3327237081516572,48,2.375,0.6724043869387439
10.0,4,Aさんは映画鑑賞が好き,48,4.875,1.696366580214337,48,1.6875,0.9261278345657509,48,1.9791666666666667,1.2963054429487055,48,6.083333333333333,0.8463522060806533
10.0,5,Aさんは海外で勉強をしている,48,5.333333333333333,1.463504004651578,48,5.333333333333333,1.2261917057665903,48,3.4583333333333335,1.7130082203890815,48,5.9375,0.8096821020517736
10.0,6,Aさんはスポーツをやるのが得意じゃない,48,2.9375,1.5492791735019253,48,2.2083333333333335,0.9215697369932697,48,3.9166666666666665,1.4851510895748108,48,2.6666666666666665,0.7244464749279004
10.0,7,Aさんはスポーツをしたことがない,48,3.6875,1.727823006104946,48,5.604166666666667,1.6208689990424079,48,3.75,1.8392875586498854,48,2.9583333333333335,0.8240618994859531
10.0,8,Aさんはニキビができた,48,1.8333333333333333,0.9964475909040271,48,1.7291666666666667,0.7646326703505256,48,3.9375,1.791305835346014,48,2.3333333333333335,0.7809795631219708
10.0,9,Aさんは古本屋を巡っている,48,4.375,1.7212687057652587,48,3.5208333333333335,1.5016244159325671,48,3.0625,1.6810109673468598,48,5.541666666666667,0.8494887907875881
10.0,10,Aさんは海辺でサーフィンをしている,48,4.25,1.7197228871276438,48,3.9791666666666665,1.604376770803864,48,2.7708333333333335,1.5606815659687308,48,5.666666666666667,0.8077637460938355
10.0,11,Aさんはロッククライミングをしていて、初対面の人から登り方を教えられた.,48,3.8125,1.8060919370581285,48,5.270833333333333,1.3951219474393446,48,3.3125,1.6263292435760475,48,4.875,1.0644147328012026
10.0,12,Aさんはマラソン大会に参加したことがある,48,3.6458333333333335,1.6306842752886774,48,3.2083333333333335,1.3984540603342137,48,2.4375,1.397661420662569,48,5.604166666666667,0.9394335851953068
