QuestionID,カテゴリ番号,属性ペア,うわさの内容,interest_データ数,interest_平均値,interest_SD,AOI_データ数,AOI_平均値,AOI_SD,privacy_データ数,privacy_平均値,privacy_SD,polarity_データ数,polarity_平均値,polarity_SD
3.0,29,M1-F1,Aさんは裏アカウントがバレた,12,4.916666666666667,1.4433756729740645,12,4.333333333333333,1.8257418583505536,12,6.5,0.674199862463242,12,1.6666666666666667,0.6513389472789296
3.0,29,M2-F2,Aさんは裏アカウントがバレた,12,4.833333333333333,1.80067327475704,12,4.833333333333333,1.4668044012461756,12,6.75,0.45226701686664544,12,1.1666666666666667,0.3892494720807615
3.0,29,M3-F3,Aさんは裏アカウントがバレた,11,5.090909090909091,1.640399064529449,11,4.818181818181818,1.60113596038449,11,6.363636363636363,0.674199862463242,11,1.3636363636363635,0.504524979109513
3.0,29,M4-F4,Aさんは裏アカウントがバレた,12,4.666666666666667,2.188122205883115,12,5.083333333333333,1.443375672974064,12,6.666666666666667,0.4923659639173309,12,1.3333333333333333,0.49236596391733095
3.0,30,M1-F1,Aさんは本を読むのが好き,12,4.416666666666667,1.7816403745544227,12,1.5,1.0,12,2.0,1.348399724926484,12,6.25,0.8660254037844386
3.0,30,M2-F2,Aさんは本を読むのが好き,12,4.25,2.050498830661811,12,1.6666666666666667,0.6513389472789296,12,2.1666666666666665,1.5859229221975182,12,6.166666666666667,0.8348471099367217
3.0,30,M3-F3,Aさんは本を読むのが好き,11,4.545454545454546,1.6348477827391983,11,2.090909090909091,1.1361818036340359,11,2.090909090909091,0.9438798074485389,11,5.909090909090909,0.7006490497453707
3.0,30,M4-F4,Aさんは本を読むのが好き,12,4.5,2.0670576365276494,12,1.9166666666666667,1.6764862244009224,12,2.3333333333333335,2.0150945537631877,12,5.833333333333333,0.7177405625652734
3.0,31,M1-F1,Aさんは毎晩、本を読んでいる,12,4.25,1.815338686155987,12,2.0,1.2792042981336627,12,2.25,1.712255291076124,12,6.166666666666667,0.7177405625652733
3.0,31,M2-F2,Aさんは毎晩、本を読んでいる,12,3.8333333333333335,1.992409839791244,12,2.8333333333333335,1.5275252316519465,12,2.25,1.0552897060221726,12,5.166666666666667,0.7177405625652734
3.0,31,M3-F3,Aさんは毎晩、本を読んでいる,11,4.909090909090909,1.4459976109624424,11,3.4545454545454546,1.3684762594679063,11,2.4545454545454546,1.2135597524338357,11,5.545454545454546,1.0357254813546264
3.0,31,M4-F4,Aさんは毎晩、本を読んでいる,12,4.166666666666667,1.898963034411309,12,2.9166666666666665,1.164500152881315,12,2.3333333333333335,1.6696942198734437,12,5.666666666666667,1.3706888336846839
3.0,32,M1-F1,Aさんは車に乗ったことがある,12,2.4166666666666665,1.164500152881315,12,1.3333333333333333,0.6513389472789296,12,1.6666666666666667,1.1547005383792515,12,5.166666666666667,1.0298573010888745
3.0,32,M2-F2,Aさんは車に乗ったことがある,12,1.5833333333333333,1.1645001528813153,12,1.25,0.8660254037844386,12,1.25,0.45226701686664544,12,5.0,0.8528028654224418
3.0,32,M3-F3,Aさんは車に乗ったことがある,11,2.4545454545454546,1.7529196424044295,11,1.1818181818181819,0.40451991747794525,11,2.090909090909091,0.9438798074485389,11,4.181818181818182,0.6030226891555273
3.0,32,M4-F4,Aさんは車に乗ったことがある,12,2.0,1.1281521496355325,12,1.25,0.45226701686664544,12,2.0833333333333335,1.8319554050414562,12,5.0,1.2792042981336627
3.0,33,M1-F1,Aさんは映画鑑賞よりゲームが好き,12,4.166666666666667,1.80067327475704,12,2.3333333333333335,0.9847319278346619,12,2.6666666666666665,1.7232808737106584,12,5.166666666666667,1.3371158468430429
3.0,33,M2-F2,Aさんは映画鑑賞よりゲームが好き,12,4.333333333333333,1.1547005383792515,12,3.0,1.4142135623730951,12,3.0,1.5374122295716148,12,4.916666666666667,0.7929614610987591
3.0,33,M3-F3,Aさんは映画鑑賞よりゲームが好き,11,4.818181818181818,1.6011359603844901,11,2.6363636363636362,0.8090398349558905,11,3.1818181818181817,1.3280197150781925,11,5.0,1.1832159566199232
3.0,33,M4-F4,Aさんは映画鑑賞よりゲームが好き,12,4.166666666666667,1.9924098397912438,12,2.3333333333333335,0.9847319278346619,12,2.9166666666666665,1.8319554050414562,12,5.0,1.5954480704349312
3.0,34,M1-F1,Aさんは行列に並んでいたら割り込まれた,12,4.416666666666667,1.6764862244009227,12,3.6666666666666665,1.6143297699232975,12,2.8333333333333335,1.4668044012461754,12,1.8333333333333333,0.7177405625652734
3.0,34,M2-F2,Aさんは行列に並んでいたら割り込まれた,12,3.3333333333333335,1.4354811251305468,12,3.75,1.6025547785276542,12,3.0,1.7056057308448835,12,1.8333333333333333,0.5773502691896257
3.0,34,M3-F3,Aさんは行列に並んでいたら割り込まれた,11,3.3636363636363638,1.689540012709215,11,3.727272727272727,1.1037127426019047,11,3.3636363636363638,1.1200649331826502,11,1.7272727272727273,0.6466697906828632
3.0,34,M4-F4,Aさんは行列に並んでいたら割り込まれた,12,3.1666666666666665,1.6422453217986943,12,3.25,1.2154310870109943,12,3.3333333333333335,2.0150945537631877,12,2.0,1.1281521496355325
3.0,35,M1-F1,Aさんは養子である,12,4.333333333333333,1.6143297699232972,12,5.083333333333333,1.6764862244009227,12,6.5,1.243163121016122,12,3.8333333333333335,0.38924947208076144
3.0,35,M2-F2,Aさんは養子である,12,4.583333333333333,1.4433756729740643,12,6.0,0.7385489458759964,12,6.416666666666667,0.9962049198956218,12,3.5833333333333335,0.90033663737852
3.0,35,M3-F3,Aさんは養子である,11,5.0,1.4832396974191326,11,5.7272727272727275,0.9045340337332908,11,6.909090909090909,0.30151134457776363,11,3.6363636363636362,0.8090398349558905
3.0,35,M4-F4,Aさんは養子である,12,3.75,1.9598237397554634,12,6.0,0.8528028654224418,12,6.333333333333333,0.9847319278346618,12,3.5833333333333335,0.9962049198956218
3.0,37,M1-F1,Aさんは最近、テニスを始めた,12,4.333333333333333,1.7232808737106582,12,3.25,1.2154310870109943,12,2.4166666666666665,1.7298624923456323,12,6.083333333333333,0.7929614610987591
3.0,37,M2-F2,Aさんは最近、テニスを始めた,12,3.25,1.4847711791873706,12,3.8333333333333335,1.6422453217986943,12,2.6666666666666665,1.2309149097933274,12,5.583333333333333,0.6685579234215214
3.0,37,M3-F3,Aさんは最近、テニスを始めた,11,4.636363636363637,1.689540012709215,11,3.727272727272727,1.4893561757289013,11,2.8181818181818183,1.3280197150781923,11,5.454545454545454,0.8201995322647244
3.0,37,M4-F4,Aさんは最近、テニスを始めた,12,4.166666666666667,1.80067327475704,12,3.5,1.5075567228888183,12,2.25,1.3568010505999362,12,6.083333333333333,0.6685579234215215
3.0,38,M1-F1,Aさんは本を読んでいる,12,4.333333333333333,1.8748737331221843,12,1.5,0.9045340337332909,12,2.0833333333333335,1.5050420310248864,12,5.666666666666667,1.2309149097933272
3.0,38,M2-F2,Aさんは本を読んでいる,12,3.5,1.7837651700316894,11,1.3636363636363635,0.674199862463242,11,1.7272727272727273,1.1908743922772955,12,5.166666666666667,1.0298573010888745
3.0,38,M3-F3,Aさんは本を読んでいる,11,4.454545454545454,1.5075567228888183,11,2.1818181818181817,1.1677484162422844,11,1.8181818181818181,0.9816498172140428,11,5.545454545454546,0.5222329678670934
3.0,38,M4-F4,Aさんは本を読んでいる,12,4.0,1.8586407545691703,12,1.75,1.4847711791873706,12,2.4166666666666665,1.9286515936521478,12,5.833333333333333,0.9374368665610922
3.0,39,M1-F1,Aさんはよく旅行に行く,12,5.083333333333333,1.8319554050414562,12,2.0833333333333335,1.5050420310248862,12,2.25,1.712255291076124,12,6.166666666666667,0.9374368665610922
3.0,39,M2-F2,Aさんはよく旅行に行く,12,5.5,0.7977240352174656,12,2.3333333333333335,0.8876253645985945,12,2.0833333333333335,0.7929614610987591,12,5.916666666666667,0.6685579234215215
3.0,39,M3-F3,Aさんはよく旅行に行く,11,5.363636363636363,1.026910636104941,11,3.0,1.3416407864998738,11,3.1818181818181817,1.721521525754576,11,5.909090909090909,0.8312094145936334
3.0,39,M4-F4,Aさんはよく旅行に行く,12,4.916666666666667,1.8319554050414562,12,2.75,1.4847711791873706,12,2.3333333333333335,2.0150945537631877,12,6.083333333333333,1.3789543689024488
3.0,40,M1-F1,Aさんはコスプレを楽しんでいる,12,5.333333333333333,1.7232808737106582,12,4.25,1.9128750375000738,12,5.0,1.954016841836789,12,6.083333333333333,0.7929614610987591
3.0,40,M2-F2,Aさんはコスプレを楽しんでいる,12,5.333333333333333,1.3706888336846839,12,5.25,1.5447859516333116,12,5.5,1.5075567228888183,12,5.75,0.9653072991634227
3.0,40,M3-F3,Aさんはコスプレを楽しんでいる,11,6.0,0.8944271909999159,11,4.545454545454546,1.572490786213793,11,5.090909090909091,1.5782614139961386,11,5.454545454545454,1.3684762594679063
3.0,40,M4-F4,Aさんはコスプレを楽しんでいる,12,4.166666666666667,2.405801069888944,12,4.5,1.5075567228888183,12,5.583333333333333,1.6764862244009227,12,4.75,1.815338686155987
3.0,41,M1-F1,Aさんはチャリのメンテナンスが好き,12,3.5,1.5075567228888183,12,4.416666666666667,1.5642792899510294,12,2.6666666666666665,1.6143297699232972,12,5.75,1.0552897060221726
3.0,41,M2-F2,Aさんはチャリのメンテナンスが好き,12,4.0,1.5954480704349312,12,5.333333333333333,1.2309149097933274,12,3.3333333333333335,1.7232808737106586,12,5.583333333333333,1.0836246694508316
3.0,41,M3-F3,Aさんはチャリのメンテナンスが好き,11,4.363636363636363,1.2060453783110545,11,4.2727272727272725,1.3483997249264843,11,3.0,0.8944271909999159,11,5.818181818181818,0.7507571935295483
3.0,41,M4-F4,Aさんはチャリのメンテナンスが好き,11,4.636363636363637,1.7477257950106058,12,4.5,1.1677484162422844,12,3.0833333333333335,1.4433756729740643,11,5.545454545454546,1.1281521496355322
3.0,42,M1-F1,Aさんはランニングが好きで、週末は必ず走っている,12,3.9166666666666665,1.8319554050414564,12,2.5,1.0,12,2.1666666666666665,1.403458930534474,12,6.083333333333333,0.90033663737852
3.0,42,M2-F2,Aさんはランニングが好きで、週末は必ず走っている,12,3.4166666666666665,1.8319554050414564,12,3.9166666666666665,1.4433756729740643,12,2.3333333333333335,1.0730867399773196,12,5.916666666666667,0.90033663737852
3.0,42,M3-F3,Aさんはランニングが好きで、週末は必ず走っている,11,4.545454545454546,1.507556722888818,11,3.6363636363636362,1.433368568981982,11,3.0,1.4142135623730951,11,5.909090909090909,0.7006490497453707
3.0,42,M4-F4,Aさんはランニングが好きで、週末は必ず走っている,12,4.333333333333333,1.6696942198734437,12,3.4166666666666665,1.6213537179739277,12,2.9166666666666665,1.781640374554423,12,6.0,1.044465935734187
3.0,43,M1-F1,Aさんは読書をはじめてから歴史が好きになった,12,4.416666666666667,1.8809249819912508,12,3.1666666666666665,1.1934162828797101,12,2.3333333333333335,1.9227505550564008,12,6.25,0.621581560508061
3.0,43,M2-F2,Aさんは読書をはじめてから歴史が好きになった,12,3.9166666666666665,1.5050420310248864,12,3.5833333333333335,1.4433756729740645,12,2.9166666666666665,1.3789543689024493,12,5.916666666666667,0.90033663737852
3.0,43,M3-F3,Aさんは読書をはじめてから歴史が好きになった,11,4.545454545454546,1.2933395813657267,11,3.0,0.8944271909999159,11,2.5454545454545454,0.9341987329938275,11,5.818181818181818,0.6030226891555273
3.0,43,M4-F4,Aさんは読書をはじめてから歴史が好きになった,12,3.6666666666666665,1.8257418583505538,12,3.3333333333333335,1.7232808737106582,12,3.0,1.9069251784911847,12,6.0,0.7385489458759964
3.0,44,M1-F1,Aさんは料理が得意だ,12,5.416666666666667,1.3113721705515067,12,2.5833333333333335,1.5050420310248864,12,2.6666666666666665,2.188122205883115,12,6.25,0.7537783614444091
3.0,44,M2-F2,Aさんは料理が得意だ,12,4.833333333333333,1.6966991126265962,12,1.9166666666666667,0.7929614610987591,12,2.1666666666666665,1.1934162828797101,12,6.5,0.5222329678670935
3.0,44,M3-F3,Aさんは料理が得意だ,11,6.090909090909091,0.5393598899705938,11,2.4545454545454546,1.3684762594679065,11,2.5454545454545454,1.3684762594679063,11,6.363636363636363,0.504524979109513
3.0,44,M4-F4,Aさんは料理が得意だ,12,5.333333333333333,1.3026778945578592,12,2.3333333333333335,1.4354811251305468,12,1.8333333333333333,1.403458930534474,12,6.166666666666667,0.8348471099367217
3.0,45,M1-F1,Aさんはカフェで長時間過ごしている,12,3.8333333333333335,1.9462473604038075,12,2.6666666666666665,1.3026778945578592,12,2.4166666666666665,1.0836246694508318,12,4.666666666666667,1.4354811251305468
3.0,45,M2-F2,Aさんはカフェで長時間過ごしている,12,2.6666666666666665,1.3026778945578592,12,3.1666666666666665,1.4668044012461756,12,3.75,1.764549903980152,12,4.416666666666667,0.7929614610987591
3.0,45,M3-F3,Aさんはカフェで長時間過ごしている,11,4.454545454545454,1.439696937805757,11,3.1818181818181817,1.0787197799411874,11,3.5454545454545454,1.3684762594679063,11,4.545454545454546,1.3684762594679065
3.0,45,M4-F4,Aさんはカフェで長時間過ごしている,11,2.8181818181818183,1.60113596038449,12,3.1666666666666665,1.6422453217986943,12,3.5,1.9306145983268455,12,4.583333333333333,1.4433756729740645
3.0,46,M1-F1,Aさんはピアノを弾いて指を怪我した,12,4.416666666666667,1.7298624923456323,12,4.75,1.4222261679238197,12,3.9166666666666665,1.5050420310248862,12,1.8333333333333333,0.834847109936722
3.0,46,M2-F2,Aさんはピアノを弾いて指を怪我した,12,3.75,1.712255291076124,12,5.25,1.1381803659589922,12,4.333333333333333,1.556997888323046,12,2.0833333333333335,0.7929614610987591
3.0,46,M3-F3,Aさんはピアノを弾いて指を怪我した,11,4.909090909090909,1.300349603340998,11,5.545454545454546,1.1281521496355325,11,4.181818181818182,1.7786613965666325,11,2.3636363636363638,1.4333685689819817
3.0,46,M4-F4,Aさんはピアノを弾いて指を怪我した,12,4.583333333333333,1.2401124093721456,12,5.083333333333333,1.164500152881315,12,4.166666666666667,1.992409839791244,12,1.9166666666666667,1.0836246694508318
3.0,47,M1-F1,Aさんは神の声が聞こえる,12,4.333333333333333,2.348435972120917,12,6.666666666666667,0.4923659639173309,12,6.0,1.5374122295716148,12,3.75,1.4222261679238197
3.0,47,M2-F2,Aさんは神の声が聞こえる,12,5.0,1.651445647689541,12,6.75,0.45226701686664544,12,6.166666666666667,1.1934162828797101,12,4.416666666666667,0.7929614610987591
3.0,47,M3-F3,Aさんは神の声が聞こえる,11,4.636363636363637,2.1105794120443457,11,6.545454545454546,0.9341987329938275,11,6.636363636363637,0.9244162777371754,11,3.727272727272727,0.9045340337332909
3.0,47,M4-F4,Aさんは神の声が聞こえる,12,4.333333333333333,2.7413776673693677,12,6.583333333333333,1.1645001528813146,12,6.583333333333333,0.9003366373785199,11,3.4545454545454546,1.5075567228888185
4.0,1,M1-F1,Aさんはアニメを観たことがない,12,4.833333333333333,1.1146408580454255,12,5.583333333333333,1.880924981991251,12,3.5,1.5666989036012806,12,3.25,0.7537783614444091
4.0,1,M2-F2,Aさんはアニメを観たことがない,12,3.9166666666666665,1.378954368902449,12,4.416666666666667,2.108783937953269,12,4.083333333333333,1.5642792899510296,12,3.75,0.45226701686664544
4.0,1,M3-F3,Aさんはアニメを観たことがない,11,4.090909090909091,1.7580981459830651,11,5.545454545454546,1.1281521496355325,10,3.8,1.8737959096740262,11,3.4545454545454546,0.9341987329938275
4.0,1,M4-F4,Aさんはアニメを観たことがない,12,3.6666666666666665,2.570225788926064,12,5.5,1.381698559415515,12,3.75,1.815338686155987,12,3.6666666666666665,0.6513389472789296
4.0,2,M1-F1,Aさんは最近、料理に興じている,12,5.166666666666667,0.8348471099367217,12,2.0833333333333335,0.90033663737852,12,2.25,1.6583123951777,12,6.0,0.8528028654224418
4.0,2,M2-F2,Aさんは最近、料理に興じている,12,4.916666666666667,1.2401124093721456,12,2.4166666666666665,0.6685579234215214,12,2.6666666666666665,1.7232808737106584,12,5.666666666666667,0.7784989441615229
4.0,2,M3-F3,Aさんは最近、料理に興じている,11,4.909090909090909,1.1361818036340359,11,2.0,0.8944271909999159,11,2.727272727272727,1.7372915179041823,11,5.818181818181818,0.7507571935295483
4.0,2,M4-F4,Aさんは最近、料理に興じている,12,4.416666666666667,1.8809249819912512,12,2.5,1.1677484162422844,12,2.3333333333333335,1.556997888323046,12,6.083333333333333,0.6685579234215215
4.0,3,M1-F1,Aさんはデザイナーズの椅子を購入した,12,5.416666666666667,0.9962049198956217,12,4.333333333333333,1.3706888336846839,12,3.5,1.834021909257456,12,5.75,0.9653072991634227
4.0,3,M2-F2,Aさんはデザイナーズの椅子を購入した,12,4.083333333333333,1.2401124093721456,12,4.5,1.087114613009218,12,4.0,1.7580981459830651,12,5.25,0.8660254037844386
4.0,3,M3-F3,Aさんはデザイナーズの椅子を購入した,11,4.363636363636363,1.689540012709215,11,4.909090909090909,1.3751033019046572,11,3.5454545454545454,1.3684762594679065,11,5.909090909090909,0.7006490497453707
4.0,3,M4-F4,Aさんはデザイナーズの椅子を購入した,12,3.0833333333333335,1.9286515936521476,12,4.166666666666667,1.337115846843043,12,3.3333333333333335,2.103388319888276,12,5.833333333333333,0.8348471099367217
4.0,4,M1-F1,Aさんはアメリカで仕事をしている,12,5.416666666666667,0.7929614610987591,12,4.833333333333333,1.6422453217986943,12,3.0,1.4770978917519928,12,5.083333333333333,1.164500152881315
4.0,4,M2-F2,Aさんはアメリカで仕事をしている,12,6.083333333333333,0.7929614610987591,12,4.916666666666667,1.4433756729740645,12,3.5833333333333335,1.6764862244009227,12,5.666666666666667,0.9847319278346618
4.0,4,M3-F3,Aさんはアメリカで仕事をしている,11,6.0,0.7745966692414834,11,5.7272727272727275,1.1908743922772955,11,3.909090909090909,2.0225995873897262,11,5.818181818181818,1.3280197150781923
4.0,4,M4-F4,Aさんはアメリカで仕事をしている,12,5.25,1.6025547785276542,12,5.416666666666667,0.9003366373785199,12,3.0,1.8090680674665818,12,5.0,1.044465935734187
4.0,5,M1-F1,Aさんは飲み会で先生に奢ってもらった,12,4.25,1.6025547785276542,12,3.5,1.381698559415515,12,4.083333333333333,1.3113721705515065,12,5.25,1.3568010505999362
4.0,5,M2-F2,Aさんは飲み会で先生に奢ってもらった,12,2.6666666666666665,1.3706888336846839,12,3.1666666666666665,1.337115846843043,12,4.25,1.3568010505999362,12,5.75,1.1381803659589922
4.0,5,M3-F3,Aさんは飲み会で先生に奢ってもらった,11,4.181818181818182,1.6624188291872668,11,4.090909090909091,1.513574937328539,11,4.181818181818182,1.6624188291872668,11,6.090909090909091,0.7006490497453707
4.0,5,M4-F4,Aさんは飲み会で先生に奢ってもらった,12,2.5,1.6787441193290353,12,3.3333333333333335,1.2309149097933274,12,3.25,1.864744681524183,12,5.916666666666667,0.7929614610987592
4.0,6,M1-F1,Aさんは朝ジョギングを始めた,12,5.083333333333333,1.0836246694508318,12,2.5,1.381698559415515,12,2.4166666666666665,1.6213537179739277,12,6.083333333333333,0.90033663737852
4.0,6,M2-F2,Aさんは朝ジョギングを始めた,12,3.9166666666666665,1.378954368902449,12,2.75,1.0552897060221726,12,3.3333333333333335,1.7232808737106582,12,6.0,0.7385489458759964
4.0,6,M3-F3,Aさんは朝ジョギングを始めた,11,4.363636363636363,1.5015143870590966,11,3.090909090909091,1.2210278829367864,11,3.272727272727273,1.7372915179041826,11,6.090909090909091,0.5393598899705938
4.0,6,M4-F4,Aさんは朝ジョギングを始めた,12,3.0,1.8090680674665818,12,2.4166666666666665,1.0836246694508316,12,2.0,0.8528028654224418,12,5.666666666666667,1.4354811251305468
4.0,7,M1-F1,Aさんは時間を費やしているのは手作りのパン作りだよ,11,5.090909090909091,0.9438798074485389,11,4.0,1.9493588689617927,11,2.909090909090909,1.7580981459830651,11,5.818181818181818,0.8738628975053029
4.0,7,M2-F2,Aさんは時間を費やしているのは手作りのパン作りだよ,11,4.818181818181818,1.4012980994907414,11,4.636363636363637,1.2862913567871994,11,3.272727272727273,1.848832555474351,11,5.181818181818182,0.8738628975053029
4.0,7,M3-F3,Aさんは時間を費やしているのは手作りのパン作りだよ,11,4.818181818181818,0.9816498172140428,10,4.9,0.8755950357709131,10,3.3,1.4944341180973262,11,6.090909090909091,0.7006490497453707
4.0,7,M4-F4,Aさんは時間を費やしているのは手作りのパン作りだよ,12,3.9166666666666665,2.151461800448216,12,3.9166666666666665,1.4433756729740643,12,2.5,1.6236882817719773,12,5.75,1.1381803659589922
4.0,8,M1-F1,Aさんは星座は蠍座だ,12,3.3333333333333335,2.0150945537631877,12,2.6666666666666665,1.1547005383792517,12,2.4166666666666665,1.3113721705515065,12,4.083333333333333,0.2886751345948129
4.0,8,M2-F2,Aさんは星座は蠍座だ,12,3.0,1.2792042981336627,12,2.3333333333333335,1.0730867399773196,12,3.4166666666666665,1.8319554050414564,12,4.166666666666667,0.5773502691896257
4.0,8,M3-F3,Aさんは星座は蠍座だ,10,2.8,1.7511900715418263,10,2.9,0.875595035770913,10,3.7,1.9465068427541912,10,4.7,0.9486832980505138
4.0,8,M4-F4,Aさんは星座は蠍座だ,11,2.3636363636363638,1.8586407545691703,11,2.4545454545454546,1.213559752433836,11,2.272727272727273,1.5550504230351563,11,4.181818181818182,0.6030226891555273
4.0,9,M1-F1,Aさんは旅行より家で過ごす時間が好き,12,3.9166666666666665,1.6764862244009227,12,2.5,1.087114613009218,12,3.6666666666666665,1.8257418583505538,12,4.5,1.087114613009218
4.0,9,M2-F2,Aさんは旅行より家で過ごす時間が好き,12,3.3333333333333335,1.1547005383792517,12,2.4166666666666665,1.2401124093721456,12,3.0,1.651445647689541,12,4.583333333333333,1.3113721705515067
4.0,9,M3-F3,Aさんは旅行より家で過ごす時間が好き,11,4.909090909090909,1.2210278829367864,11,2.5454545454545454,1.1281521496355325,11,3.8181818181818183,2.088931871468374,11,4.909090909090909,1.1361818036340356
4.0,9,M4-F4,Aさんは旅行より家で過ごす時間が好き,12,3.3333333333333335,1.6143297699232972,12,2.1666666666666665,0.7177405625652734,12,2.5,1.6236882817719773,12,4.75,1.2880570286640687
4.0,10,M1-F1,Aさんはマラソンの練習をしている,12,4.833333333333333,1.4668044012461756,12,3.75,1.712255291076124,12,2.5833333333333335,1.378954368902449,12,5.416666666666667,1.2401124093721454
4.0,10,M2-F2,Aさんはマラソンの練習をしている,12,4.166666666666667,1.403458930534474,12,3.75,1.3568010505999362,12,2.75,1.3568010505999362,12,5.75,0.9653072991634227
4.0,10,M3-F3,Aさんはマラソンの練習をしている,11,4.454545454545454,1.5075567228888183,11,3.4545454545454546,1.572490786213793,11,3.5454545454545454,1.8635254955935732,11,5.909090909090909,0.7006490497453707
4.0,10,M4-F4,Aさんはマラソンの練習をしている,12,3.1666666666666665,1.8504708655481241,12,3.4166666666666665,1.5050420310248864,12,2.1666666666666665,1.1934162828797101,12,5.166666666666667,1.1934162828797101
4.0,11,M1-F1,Aさんはワンピースが好き,12,3.9166666666666665,1.378954368902449,12,2.1666666666666665,0.8348471099367218,12,2.5833333333333335,1.6764862244009227,12,5.75,1.0552897060221726
4.0,11,M2-F2,Aさんはワンピースが好き,12,3.3333333333333335,0.984731927834662,12,2.0833333333333335,0.9962049198956219,12,3.0,1.348399724926484,12,5.5,0.9045340337332909
4.0,11,M3-F3,Aさんはワンピースが好き,11,4.363636363636363,1.6292775867068983,10,2.6,1.07496769977314,10,2.4,1.1737877907772674,11,5.636363636363637,0.8090398349558904
4.0,11,M4-F4,Aさんはワンピースが好き,12,2.8333333333333335,1.696699112626596,12,2.3333333333333335,1.0730867399773196,12,2.4166666666666665,1.6213537179739277,12,5.75,1.0552897060221726
4.0,12,M1-F1,Aさんはタスクはいつもギリギリで終わらせている,12,3.0833333333333335,1.4433756729740645,12,3.1666666666666665,1.1146408580454255,12,5.083333333333333,1.378954368902449,12,2.4166666666666665,0.7929614610987591
4.0,12,M2-F2,Aさんはタスクはいつもギリギリで終わらせている,12,3.1666666666666665,1.0298573010888745,12,3.0833333333333335,1.378954368902449,12,4.75,1.2880570286640687,12,2.75,0.7537783614444091
4.0,12,M3-F3,Aさんはタスクはいつもギリギリで終わらせている,11,3.1818181818181817,1.6011359603844901,11,3.0,1.5491933384829668,11,4.181818181818182,1.250454462839956,11,2.8181818181818183,1.4709304414677
4.0,12,M4-F4,Aさんはタスクはいつもギリギリで終わらせている,11,2.4545454545454546,1.7529196424044293,11,3.090909090909091,1.513574937328539,11,3.6363636363636362,1.689540012709215,12,2.6666666666666665,0.7784989441615231
4.0,13,M1-F1,Aさんは深夜まで音楽を聴いていた,12,3.9166666666666665,1.4433756729740643,12,2.1666666666666665,0.7177405625652734,12,3.5833333333333335,1.880924981991251,12,4.083333333333333,1.2401124093721456
4.0,13,M2-F2,Aさんは深夜まで音楽を聴いていた,12,3.0833333333333335,1.3113721705515067,12,2.1666666666666665,0.8348471099367218,12,3.75,1.712255291076124,12,4.583333333333333,0.6685579234215215
4.0,13,M3-F3,Aさんは深夜まで音楽を聴いていた,11,4.363636363636363,1.3618169680781094,11,2.727272727272727,1.348399724926484,11,3.5454545454545454,1.916436086262016,11,5.090909090909091,1.044465935734187
4.0,13,M4-F4,Aさんは深夜まで音楽を聴いていた,12,3.3333333333333335,1.9694638556693236,12,2.75,1.2880570286640687,12,2.5,1.6236882817719773,12,4.666666666666667,0.9847319278346618
4.0,14,M1-F1,Aさんはコーヒーを飲んだ,12,2.75,1.4847711791873706,12,1.0833333333333333,0.28867513459481287,12,1.75,1.6025547785276542,12,5.083333333333333,1.0836246694508318
4.0,14,M2-F2,Aさんはコーヒーを飲んだ,12,2.4166666666666665,1.164500152881315,12,1.0,0.0,12,2.1666666666666665,2.081665999466133,12,5.166666666666667,0.9374368665610922
4.0,14,M3-F3,Aさんはコーヒーを飲んだ,11,2.727272727272727,1.348399724926484,11,1.2727272727272727,0.6466697906828633,11,1.9090909090909092,1.2210278829367864,11,5.181818181818182,0.7507571935295483
4.0,14,M4-F4,Aさんはコーヒーを飲んだ,12,2.5,1.6236882817719773,12,1.3333333333333333,0.6513389472789295,12,1.4166666666666667,0.6685579234215213,12,4.833333333333333,1.2673044646258473
4.0,15,M1-F1,Aさんは夏の暑さが好きではない,12,3.6666666666666665,1.497472618255253,12,1.5,0.7977240352174656,12,2.0,1.4770978917519928,12,2.5833333333333335,1.1645001528813153
4.0,15,M2-F2,Aさんは夏の暑さが好きではない,12,2.6666666666666665,0.6513389472789296,12,1.6666666666666667,0.7784989441615229,12,3.0833333333333335,1.8319554050414564,12,2.5833333333333335,0.9962049198956219
4.0,15,M3-F3,Aさんは夏の暑さが好きではない,11,3.3636363636363638,1.3618169680781094,11,1.7272727272727273,0.7862453931068965,11,2.0,0.8944271909999159,11,3.0,1.2649110640673518
4.0,15,M4-F4,Aさんは夏の暑さが好きではない,12,2.0833333333333335,1.3113721705515065,12,1.8333333333333333,0.8348471099367218,12,1.6666666666666667,0.6513389472789296,12,2.75,0.7537783614444091
4.0,16,M1-F1,Aさんは新しい音楽を探すのが好き,12,4.833333333333333,1.4668044012461756,12,2.4166666666666665,0.996204919895622,12,2.8333333333333335,1.6966991126265962,12,6.166666666666667,0.7177405625652733
4.0,16,M2-F2,Aさんは新しい音楽を探すのが好き,12,5.083333333333333,0.9962049198956219,12,2.5833333333333335,0.6685579234215215,12,2.75,1.3568010505999362,12,5.916666666666667,0.7929614610987592
4.0,16,M3-F3,Aさんは新しい音楽を探すのが好き,11,4.909090909090909,1.1361818036340359,11,2.3636363636363638,0.9244162777371754,11,2.3636363636363638,1.689540012709215,11,6.181818181818182,0.7507571935295483
4.0,16,M4-F4,Aさんは新しい音楽を探すのが好き,12,4.166666666666667,2.0816659994661326,12,2.5833333333333335,1.164500152881315,12,2.25,1.6583123951777,12,5.666666666666667,1.0730867399773196
